Id,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFullBath,BsmtHalfBath,FullBath,GarageArea,GarageCars,GarageYrBlt,GrLivArea,HalfBath,KitchenAbvGr,LotArea,LowQualFinSF,MSSubClass,MasVnrArea,OverallCond,OverallQual,YearBuilt,YearRemodAdd,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_Basment,GarageType_2Types,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_BrkCmn,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family
437,-0.17877828442080257,0.046020603095524255,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.044186252183333725,0.09335161069225499,0.07619611668524712,-0.1442199884187816,-0.3802672147995889,-0.029690533287655658,-0.05392146654667732,-0.008824090029802152,-0.08397315760836706,-0.12775164019337015,0.6088557725248374,-0.019793688858437106,-0.7436634543297042,-1.1421491378325905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
438,-0.10736471584277274,-0.3258922298342578,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.3936486177747316,-0.306648389307745,-0.3340602935711631,-0.2248529952009971,-0.3802672147995889,-0.029690533287655658,-0.03896435140026119,-0.008824090029802152,-0.14279668702013176,-0.12775164019337015,0.35885577252483736,-0.019793688858437106,-0.6567069325905738,0.6578508621674094,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
439,-0.1955814770273978,-0.3258922298342578,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.16246582207580684,-0.306648389307745,0.07619611668524712,-0.3039788429779376,-0.3802672147995889,-0.029690533287655658,-0.05504325018265853,-0.008824090029802152,-0.31926727525542586,-0.12775164019337015,0.10885577252483736,-0.24201591108065934,-0.845112729692023,0.5911841955007427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
440,-0.19978227517904662,0.1699915474054516,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,0.07409331770913939,0.09335161069225499,0.17234996283909326,-0.11483038781591798,-0.3802672147995889,-0.029690533287655658,0.02043409212494389,-0.008824090029802152,-0.08397315760836706,-0.12775164019337015,0.6088557725248374,-0.019793688858437106,-0.7436634543297042,0.5245175288340761,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
441,0.5219148472742194,-0.3258922298342578,-0.2150565262076053,0.38007084904582333,-0.06136441549537196,0.21599862966769445,0.2676417048059136,0.49335161069225497,0.1915807320698625,0.33957805227451154,-0.3802672147995889,-0.029690533287655658,0.04919849419089542,-0.008824090029802152,-0.4369143340789553,0.12224835980662985,-0.14114422747516264,0.8690952000304518,0.5316988645108756,0.7911841955007427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
442,0.11779806508560366,-0.3258922298342578,0.2849434737923947,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,-0.6355841016456993,-0.706648389307745,0.17234996283909326,-0.02289368849413953,-0.3802672147995889,0.636976133379011,0.01813443567118241,-0.008824090029802152,0.3866150776857506,0.20974835980662984,-0.39114422747516264,-0.46423813330288155,-0.23641707751810997,-0.9754824711659239,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
443,-0.013266837245839321,0.10510050624322402,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,-0.15171313390376384,0.09335161069225499,-0.3084192679301375,0.027219348431256098,-0.3802672147995889,-0.029690533287655658,-0.03672078412829877,-0.008824090029802152,-0.08397315760836706,-0.12775164019337015,0.35885577252483736,-0.24201591108065934,-0.5987359180978201,0.25785086216740943,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
444,0.04134353872559525,-0.3258922298342578,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,0.23538364028978456,0.49335161069225497,0.1851704756596061,-0.0914694232341546,-0.3802672147995889,-0.029690533287655658,-0.05838990469666914,-0.008824090029802152,0.7395562541563389,-0.037751640193370156,-0.14114422747516264,0.2024285333637851,0.5027133572644987,0.7578508621674094,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
445,-0.09518240120299118,0.618417697526517,0.2849434737923947,0.38007084904582333,-0.06136441549537196,0.21599862966769445,0.027050306956451223,0.09335161069225499,0.10183714232627275,0.1534439151230421,0.6197327852004111,-0.029690533287655658,-0.013256809742358454,-0.008824090029802152,0.03367390121516235,-0.12775164019337015,-0.14114422747516264,0.2024285333637851,0.32880031378623786,0.3578508621674094,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
446,0.2223979390616591,-0.3258922298342578,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,0.00957718867688133,0.09335161069225499,-0.14175260126347083,0.07092695958423274,-0.3802672147995889,-0.029690533287655658,-0.00292705209436481,-0.008824090029802152,-0.4369143340789553,-0.12775164019337015,-0.14114422747516264,-0.019793688858437106,-0.2219243238949216,-0.9421491378325906,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
447,0.3059938222794705,-0.3258922298342578,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,0.14129761878440822,0.09335161069225499,-0.07765003716090672,0.1459081200966668,0.6197327852004111,-0.029690533287655658,0.05911693117236262,-0.008824090029802152,-0.4369143340789553,-0.12775164019337015,0.10885577252483736,-0.019793688858437106,-0.07699678766303752,0.5911841955007427,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
448,-0.08552056545419891,0.5748341624175581,0.2849434737923947,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,-0.05628302637688211,0.09335161069225499,0.1274781679672984,0.14515454059402927,0.6197327852004111,-0.029690533287655658,0.009777147583122394,-0.008824090029802152,0.03367390121516235,-0.12775164019337015,-0.14114422747516264,0.2024285333637851,0.38677132827899147,0.4911841955007427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
449,-0.15945461292321803,0.25134747960884146,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,-0.3694550693876348,-0.306648389307745,-0.26354747305834264,-0.047008232578540435,-0.3802672147995889,-0.029690533287655658,-0.014659039287334965,-0.008824090029802152,-0.08397315760836706,-0.12775164019337015,0.10885577252483736,-0.019793688858437106,-0.49728664273550127,-1.1421491378325905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
450,-0.20188267425487103,0.16224336338608117,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.2216056070220434,-0.306648389307745,0.018503808992939425,-0.11972865458306191,0.6197327852004111,-0.029690533287655658,-0.03896435140026119,-0.008824090029802152,-0.08397315760836706,-0.12775164019337015,0.35885577252483736,-0.6864603555251038,-0.3378663528804288,0.5911841955007427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
451,-0.14559197902277693,-0.3258922298342578,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.2726808758392477,-0.306648389307745,-0.2955987551096247,-0.25914086257100466,-0.3802672147995889,-0.029690533287655658,-0.041918381641678375,-0.008824090029802152,-0.31926727525542586,-0.12775164019337015,0.6088557725248374,-0.019793688858437106,-0.5987359180978201,0.6911841955007427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
452,0.15686548789593763,-0.3258922298342578,-0.2150565262076053,0.38007084904582333,-0.06136441549537196,0.21599862966769445,0.13860944674139747,0.09335161069225499,-0.01995772946859904,0.012147758378505534,-0.3802672147995889,-0.029690533287655658,0.5664342323478985,-0.008824090029802152,-0.4369143340789553,-0.12775164019337015,-0.14114422747516264,0.2024285333637851,0.05343799494565813,-0.3088158044992573,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
453,-0.11408599288541084,0.5147857362674371,0.03494347379239471,0.38007084904582333,-0.06136441549537196,0.21599862966769445,-0.0683798005704305,0.09335161069225499,0.11465765514678558,0.09617187292258994,0.6197327852004111,-0.029690533287655658,-0.008087256819878376,-0.008824090029802152,0.03367390121516235,-0.07525164019337016,-0.14114422747516264,-0.019793688858437106,0.35778582103261464,0.42451752883407606,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
454,-0.15693413403222872,0.4528002641124734,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,0.2730180488919351,0.09335161069225499,0.1915807320698625,0.03362477420367509,0.6197327852004111,-0.029690533287655658,-0.010919760500730933,-0.008824090029802152,0.03367390121516235,-0.12775164019337015,-0.14114422747516264,0.42465075558600734,0.5316988645108756,0.7911841955007427,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
455,0.23878105185308948,-0.3258922298342578,0.2849434737923947,1.04673751571249,-0.06136441549537196,0.21599862966769445,0.11710407039731144,0.09335161069225499,-0.013547473058342628,0.08562175988566453,-0.3802672147995889,0.636976133379011,-0.008143346001677437,-0.008824090029802152,0.3866150776857506,-0.12775164019337015,-0.14114422747516264,-0.24201591108065934,0.06793074856884654,-0.27548247116592395,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
456,0.03462226168295715,-0.3258922298342578,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,0.07409331770913939,0.09335161069225499,-0.03277824228911186,-0.09749805925525483,0.6197327852004111,-0.029690533287655658,-0.005310842320824882,-0.008824090029802152,-0.4369143340789553,0.27224835980662987,0.10885577252483736,0.2024285333637851,0.02445248769928132,-0.3754824711659239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
457,-0.2249870640889395,0.3714443319090836,0.2849434737923947,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,0.05393202738655875,0.49335161069225497,-0.3981628576737272,-0.05906550462074089,-0.3802672147995889,-0.029690533287655658,-0.052322924865404095,-0.008824090029802152,0.15132096003869175,-0.12775164019337015,-0.14114422747516264,-0.24201591108065934,-0.8016344688224578,-1.1421491378325905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
458,0.2114758638673722,-0.3258922298342578,-0.2150565262076053,0.38007084904582333,-0.06136441549537196,-0.28400137033230555,0.07543740373064477,0.09335161069225499,-0.15457311408398366,0.06113042604994487,-0.3802672147995889,-0.029690533287655658,0.4025229467371106,-0.008824090029802152,-0.4369143340789553,-0.12775164019337015,0.10885577252483736,-0.46423813330288155,-0.2509098311412984,0.3245175288340761,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
459,-0.1371903827194793,0.48088743118269134,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.32913248874247353,-0.306648389307745,-0.34047054998141957,0.06226079530390116,-0.3802672147995889,-0.029690533287655658,-0.04737772867012026,-0.008824090029802152,0.15132096003869175,-0.12775164019337015,0.35885577252483736,0.42465075558600734,-0.6711996862137621,0.39118419550074274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
460,-0.07585872970540664,-0.10894307729188495,0.03494347379239471,0.38007084904582333,-0.06136441549537196,-0.28400137033230555,-0.16246582207580684,-0.306648389307745,-0.1802141397250093,-0.11219285955668663,-0.3802672147995889,-0.029690533287655658,-0.02947593147925345,-0.008824090029802152,-0.08397315760836706,0.07349835980662985,-0.39114422747516264,-0.24201591108065934,-0.308880845634052,-1.1421491378325905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
461,-0.1376104625346442,0.7423886418364444,0.03494347379239471,0.38007084904582333,-0.06136441549537196,0.21599862966769445,0.10635138222526842,0.09335161069225499,0.19799098848011892,0.16361723840864872,0.6197327852004111,-0.029690533287655658,-0.020230564679374976,-0.008824090029802152,0.03367390121516235,0.009748359806629843,-0.14114422747516264,0.42465075558600734,0.5461916181340639,0.824517528834076,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462,-0.2455709750320187,0.21648065152167437,0.03494347379239471,0.38007084904582333,-0.06136441549537196,-0.28400137033230555,0.13860944674139747,0.09335161069225499,-0.04559875510962468,-0.13781456264636258,-0.3802672147995889,-0.029690533287655658,-0.027746515040449084,-0.008824090029802152,0.15132096003869175,-0.12775164019337015,0.8588557725248374,0.2024285333637851,-0.5117793963586897,0.7578508621674094,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
463,-0.124167908449368,-0.3258922298342578,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.15171313390376384,-0.306648389307745,-0.08406029357116314,-0.23992458525374766,-0.3802672147995889,-0.029690533287655658,-0.017641114119651684,-0.008824090029802152,-0.4369143340789553,-0.12775164019337015,-0.14114422747516264,-0.24201591108065934,-0.09148954128622593,-0.6421491378325906,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
464,-0.13046910567684122,0.4595799251294226,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.31300345648440897,-0.306648389307745,-0.2507269602378298,0.06000005679598858,0.6197327852004111,-0.029690533287655658,0.0170126520352012,-0.008824090029802152,0.15132096003869175,-0.12775164019337015,0.35885577252483736,-0.019793688858437106,-0.5407649036050665,0.3578508621674094,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
465,-0.05023386098034888,-0.3258922298342578,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,-0.6355841016456993,-0.706648389307745,0.17234996283909326,-0.1736095890216452,-0.3802672147995889,-0.029690533287655658,-0.01624823277164168,-0.008824090029802152,-0.4369143340789553,0.042248359806629845,-0.14114422747516264,-0.24201591108065934,0.09691625581522335,-0.20881580449925727,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
466,0.10687598989131673,-0.3258922298342578,-0.2150565262076053,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,-0.10063786508655953,0.09335161069225499,0.16593970642883685,-0.0326902220284274,-0.3802672147995889,-0.029690533287655658,-0.06633587211820272,-0.008824090029802152,0.7395562541563389,-0.10525164019337016,-0.14114422747516264,0.2024285333637851,0.4737278500181219,0.6578508621674094,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
467,0.049325055213728,-0.3258922298342578,-0.2150565262076053,0.38007084904582333,-0.06136441549537196,-0.28400137033230555,0.07140514566612864,0.09335161069225499,-0.05200901151988109,-0.08431041795909808,-0.3802672147995889,-0.029690533287655658,0.004299104160747485,-0.008824090029802152,-0.4369143340789553,-0.12775164019337015,-0.14114422747516264,0.2024285333637851,-0.019025773170283897,-0.4754824711659239,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
468,-0.11408599288541084,0.40631115999625067,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,-0.28400137033230555,-0.2162292629360219,-0.306648389307745,-0.23149619100706056,0.053971420774888354,0.6197327852004111,-0.029690533287655658,-0.006432625956806092,-0.008824090029802152,0.15132096003869175,0.15224835980662985,0.35885577252483736,-0.24201591108065934,-0.42482287461955925,0.3578508621674094,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
469,0.19929354922759063,-0.3258922298342578,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,0.5283943929779567,0.49335161069225497,0.17876021924934968,0.05020352326170071,-0.3802672147995889,-0.029690533287655658,0.011777661733955553,-0.008824090029802152,-0.4369143340789553,0.18224835980662984,-0.14114422747516264,0.42465075558600734,0.5027133572644987,0.724517528834076,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
470,-0.1376104625346442,0.5244709662916501,0.03494347379239471,-0.28659581762084335,-0.06136441549537196,0.21599862966769445,0.04452342523602112,0.09335161069225499,0.09542688591601635,0.07883954436192679,0.6197327852004111,-0.029690533287655658,-0.008199435183476498,-0.008824090029802152,0.03367390121516235,0.02224835980662984,-0.14114422747516264,-0.019793688858437106,0.31430756016304945,0.29118419550074276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
471,0.1438430136258263,-0.3258922298342578,-0.4650565262076053,0.38007084904582333,-0.06136441549537196,-0.28400137033230555,0.07409331770913939,0.09335161069225499,0.04414483463396506,0.000467276087623846,0.6197327852004111,-0.029690533287655658,-0.031298829887722916,-0.008824090029802152,0.7395562541563389,-0.12775164019337015,-0.14114422747516264,0.42465075558600734,0.1983655311775422,0.024517528834076076,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
